time,flux,flux_err,centroid_col,centroid_row,cadenceno,quality
1489.6491943316796,258831.171875,18.778995513916016,231.99467809538734,131.2320722553201,67571,0
1489.6696273245761,258848.203125,18.779579162597656,231.99450967315983,131.2319738607926,67572,0
1489.690060317822,258829.4375,18.778888702392578,231.9946356590281,131.23235723124455,67573,0
1489.7104933111768,258834.671875,18.779287338256836,231.99457443916342,131.23267454096506,67574,0
1489.7309263050047,258823.0625,18.77932357788086,231.99499333291817,131.2328427943442,67575,0
1489.7513592989417,258794.359375,18.77897834777832,231.9950503017495,131.23292078930643,67576,0
1489.7717922932352,258825.234375,18.77924156188965,231.99520081784524,131.23318883328997,67577,0
1489.8126582826371,258872.0625,18.78111457824707,231.99520097890758,131.23365255775016,67579,8192
1489.8330912777383,258857.375,18.78024673461914,231.99517979397092,131.23400876899115,67580,0
1489.853524273196,258841.515625,18.7802734375,231.99520158849398,131.23349294747374,67581,0
1489.8739573687635,258819.5,18.7797794342041,231.9953550444826,131.23414181092448,67582,0
1489.8943902648025,258852.421875,18.780317306518555,231.99481435777707,131.23396388367163,67583,0
1489.9148232609587,258857.484375,18.78098487854004,231.9949561412645,131.23421860562135,67584,0
1489.9352563574575,258850.875,18.780412673950195,231.9950084301442,131.2346208110892,67585,0
1489.955689254195,258886.078125,18.781696319580078,231.99546136853925,131.23466220746658,67586,0
1489.9761223512833,258843.71875,18.780275344848633,231.99507768445596,131.23494563509988,67587,0
1489.9965553485963,258823.34375,18.7801513671875,231.99521169385255,131.23493762340308,67588,0
1490.016988246265,258850.796875,18.78073501586914,231.99463120063746,131.23461538682284,67589,0
1490.0374213440518,258861.078125,18.780851364135742,231.9953496514151,131.23500139994886,67590,0
1490.0578543422962,258859.625,18.780635833740234,231.99527059160334,131.2352241070481,67591,0
1490.0782872406635,258828.875,18.78063201904297,231.9951375951395,131.23510200156167,67592,0
1490.0987203393815,258881.5,18.781322479248047,231.9953675397099,131.23557124330625,67593,8192
1490.1191533383244,258871.453125,18.78131675720215,231.99521698950682,131.23539040143572,67594,0
1490.1395864376245,258918.546875,18.781869888305664,231.9955844375723,131.2358967025452,67595,0
1490.160019337156,258869.03125,18.78124237060547,231.9955626955803,131.23575451186565,67596,0
1490.1804523370301,258830.28125,18.780736923217773,231.9953686155643,131.23570300161208,67597,0
1490.2008854371452,258840.171875,18.78099822998047,231.99527289519386,131.23588874517716,67598,0
1490.2213183374915,258838.328125,18.780567169189453,231.99561863350502,131.2362245446025,67599,0
1490.2417513381806,258841.71875,18.780397415161133,231.9955473606091,131.2359481623495,67600,0
1490.2621844391106,258823.234375,18.780466079711914,231.99593054649682,131.2366275722652,67601,0
1490.2826174402726,258828.75,18.78106117248535,231.9957585875904,131.23605390716594,67602,0
1490.3030503417758,258927.515625,18.782196044921875,231.9960301234475,131.23664946509908,67603,0
1490.32348334352,258809.078125,18.780261993408203,231.99602330123662,131.23681383856922,67604,0
1490.3439164456067,258768.5625,18.780004501342773,231.996198593701,131.23632826725864,67605,0
1490.364349447933,258783.703125,18.77979278564453,231.99616787996928,131.23651601761875,67606,8192
1490.384782450492,258811.4375,18.780372619628906,231.99647263901062,131.23703634585763,67607,0
1490.4052153533994,258789.609375,18.780555725097656,231.99637742538079,131.23715795477278,67608,0
1490.425648456534,258768.234375,18.779767990112305,231.99624575547807,131.2372995136498,67609,0
1490.4460814599079,258741.21875,18.77962303161621,231.99632068134545,131.23751305319593,67610,0
1490.4665143636303,258729.0625,18.7789363861084,231.99617709961547,131.2373862893313,67611,0
1490.4869474676962,258719.640625,18.779247283935547,231.99647422407327,131.23769065749593,67612,0
1490.507380471885,258725.703125,18.779436111450195,231.99621354675782,131.2378647902348,67613,262144
1490.5278133765387,258704.34375,18.779199600219727,231.99603665061406,131.23803871498612,67614,0
1490.548246481303,258704.171875,18.779422760009766,231.99625295114856,131.238564838738,67615,0
1490.5686794864232,258686.25,18.779176712036133,231.9964771314088,131.23803182500484,67616,0
1490.5891125917697,258673.453125,18.77916717529297,231.99657823057152,131.23855080445782,67617,0
1490.6095454974711,258677.078125,18.7785587310791,231.9965134320434,131.2388747188829,67618,0
1490.6299785034062,258699.78125,18.781888961791992,231.99628737228474,131.2385676635471,67619,0
1490.650411609684,258677.234375,18.77998924255371,231.99663874335045,131.23860815200334,67620,262144
1490.6708445162003,258733.9375,18.77989387512207,231.99664469199206,131.23935222767895,67621,0
1490.6912775229503,258718.984375,18.779895782470703,231.9964917511583,131.23901732785316,67622,0
1490.7117106299265,258713.453125,18.77982521057129,231.9971410002189,131.23918565135165,67623,0
1490.7321435373742,258681.125,18.77947998046875,231.99717680947919,131.23957176833537,67624,0
1490.7525766449398,258736.90625,18.780519485473633,231.99692816857055,131.23962226073172,67625,0
1490.7730096528467,258710.09375,18.77998924255371,231.99702923991927,131.23950275872164,67626,0
1490.7934425609928,258712.75,18.780559539794922,231.99709933321546,131.24022136532986,67627,0
1490.8138756694898,258725.546875,18.78006935119629,231.99689336450047,131.23985083316256,67628,0
1490.8343086782115,258783.484375,18.78252410888672,231.99752575676106,131.24060979770186,67629,0
1490.8547416872898,258725.28125,18.78007698059082,231.99747124758653,131.24034004646873,67630,8192
1490.8751746966009,258751.328125,18.780506134033203,231.99757406568096,131.24056820021127,67631,0
1490.8956077061375,258770.046875,18.781251907348633,231.99737893662032,131.24069838507938,67632,0
1490.9160407160307,258766.75,18.78230094909668,231.9972409453961,131.24102701573335,67633,0
1490.9364737261567,258768.0625,18.781831741333008,231.99721227755413,131.2406941346687,67634,0
1490.9569067365082,258736.734375,18.78090476989746,231.99751838111837,131.24144843125936,67635,0
1490.9773397472163,258703.734375,18.780805587768555,231.99726266921243,131.2408151677662,67636,0
1490.9977727582736,258730.09375,18.78202247619629,231.9977748778202,131.24120274431618,67637,0
1491.01820576944,258697.015625,18.780406951904297,231.99786749202826,131.2413431808087,67638,0
1491.0386388810803,258722.765625,18.78110122680664,231.99783174321948,131.24139533018592,67639,0
1491.0590717928353,258675.1875,18.779874801635742,231.99784882400513,131.24155499110253,67640,0
1491.079504804933,258766.25,18.781579971313477,231.9980869609905,131.24215933538946,67641,0
1491.0999379173882,258726.875,18.781557083129883,231.99792063366934,131.24173171655045,67642,0
1491.1203708300745,258771.140625,18.783794403076172,231.9979042575771,131.2422349421665,67643,128
1491.140803942988,258715.625,18.780797958374023,231.9980850987905,131.24222627032216,67644,0
1491.1612369561408,258730.265625,18.781343460083008,231.99819468046746,131.24232375725575,67645,0
